_id,username,orderId,cartItems,totalPrice,paymentDetails,billingAddress.fullName,billingAddress.addressLine1,billingAddress.addressLine2,billingAddress.country,purchaseDate
,tbqcydzf,LKyaKPtEBVrnTG,"[{'_id': 'wq7p6ojoh85yyf937tlyh91e', 'asin': 'I1JKWYVV3C', 'title': 'JzosJfhLUFvlBESPsrbCTnbEJTFwVloXNILPDqQeVvYc', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 3.7, 'price': 92.82, 'listPrice': 147.71, 'category_id': 83, 'Category': 'Random Category', 'quantity': 8, 'numberOfReviews': 66, 'reviews': []}, {'_id': '5lqsfwqe6c560a686vqt3dwk', 'asin': 'KRATWTPP7S', 'title': 'OIgWjXSrChXcrItC', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 1.4, 'price': 16.05, 'listPrice': 130.69, 'category_id': 31, 'Category': 'Random Category', 'quantity': 8, 'numberOfReviews': 18, 'reviews': []}, {'_id': 'al4ux0hbahal4iyhhn5vsrfb', 'asin': 'N4D0X8VN53', 'title': 'QOisCk EGqHXlkLoW', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 2.8, 'price': 64.47, 'listPrice': 68.25, 'category_id': 3, 'Category': 'Random Category', 'quantity': 6, 'numberOfReviews': 68, 'reviews': []}, {'_id': '373uuo2cxgbrgcdedaqy7e4h', 'asin': '8AZLBDMQOK', 'title': 'sS OCvWJTRgEFkXhMXooLsSXEsg nkD', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 1.3, 'price': 77.11, 'listPrice': 29.66, 'category_id': 96, 'Category': 'Random Category', 'quantity': 9, 'numberOfReviews': 16, 'reviews': []}, {'_id': 'xtfk7e1k2bmwrxbw24i98evm', 'asin': 'C82EF28DWK', 'title': 'YKqNRKNYlULOHDKslJJeWFoTSLkyCb', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 2.9, 'price': 29.85, 'listPrice': 134.07, 'category_id': 55, 'Category': 'Random Category', 'quantity': 1, 'numberOfReviews': 60, 'reviews': []}]",93.98,414858454356601,ZkgHZiG,KQvEKsmNACXiq,RgrlbO JQb,Random Country,2024-05-27T00:00:00.000000+00:00
,bozvgitj,X2ND5dIpDlMejC,"[{'_id': 'np0sem8tex5gf37e238jammj', 'asin': 'TT1E7T1F8M', 'title': 'rvrkDrruIEPsJd NZb zrNtpgwdPDelXDOnLj foDiVG', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 0.9, 'price': 30.22, 'listPrice': 197.12, 'category_id': 83, 'Category': 'Random Category', 'quantity': 4, 'numberOfReviews': 15, 'reviews': []}]",397.98,602430172290964,TgwluHbIkdeezUK,e emh gmIkuhFCgfULQhQg,xlrUdZMQJgTJN,Random Country,2023-12-10T00:00:00.000000+00:00
,ngufgmxa,JW9oBG49xrRGq7,"[{'_id': '1a4qw3pmxu1knpdx0226x0os', 'asin': 'I06HP73RKL', 'title': 'APjwFpPhzB', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 1.9, 'price': 16.18, 'listPrice': 144.74, 'category_id': 31, 'Category': 'Random Category', 'quantity': 10, 'numberOfReviews': 65, 'reviews': []}]",475.36,291636529618242,SGygWpruGPN,LkWczlCzeZsPjRfBloSgzDzyhRhxVj,tjNaGSt,Random Country,2021-05-17T00:00:00.000000+00:00
,awjpfzmz,DEUjiPzEKEFUor,"[{'_id': 'x9xewqmgv72fz7z6eib6naug', 'asin': 'SPNUPGPJXA', 'title': 'aKKsoAHqUBSszKNYUgNxbSPiSqdePKytxZhEg', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 2.2, 'price': 64.01, 'listPrice': 184.38, 'category_id': 15, 'Category': 'Random Category', 'quantity': 5, 'numberOfReviews': 13, 'reviews': []}, {'_id': 'tguwbg2ld6ls2ayrc10bmpwa', 'asin': 'OTUGSUK3I3', 'title': 'zdsMcQgoVGPNMZPVladuQug A hns', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 4.5, 'price': 56.55, 'listPrice': 73.5, 'category_id': 52, 'Category': 'Random Category', 'quantity': 8, 'numberOfReviews': 89, 'reviews': []}]",195.86,735774965825544,ykytS,AZxqXrqNjjdO,iPWOPMFDgf,Random Country,2023-10-25T00:00:00.000000+00:00
,alnbfjqy,g0wNjQH6iDLGWm,"[{'_id': '6694n7i02oobongbo6zzz98h', 'asin': 'VT8G83CU3F', 'title': 'GHGZIIdyFbJyhVsPqkkYg', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 3.8, 'price': 62.71, 'listPrice': 71.05, 'category_id': 50, 'Category': 'Random Category', 'quantity': 4, 'numberOfReviews': 75, 'reviews': []}]",439.43,236152995448876,SwFwgh,SaBlbGYmsgwPpcBQAHqmkKsI,jgcvErpELxCbpP,Random Country,2023-03-20T00:00:00.000000+00:00
,asdcvimr,PdPS1qQovUj5d3,"[{'_id': '0fb7l7bu0uue0png0efkhnok', 'asin': 'AFJO2EVWMM', 'title': 'ABZAukKdzwRuufdkhBQ', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 3.7, 'price': 57.47, 'listPrice': 126.94, 'category_id': 73, 'Category': 'Random Category', 'quantity': 8, 'numberOfReviews': 52, 'reviews': []}, {'_id': '18ot1zk8r92v058gujnkrkt9', 'asin': '4QLP6BKEOC', 'title': 'fMNhXNZnCWoLvrvGmUxFEdb MpzxHOAdPXoefxb', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 4.8, 'price': 21.7, 'listPrice': 19.92, 'category_id': 78, 'Category': 'Random Category', 'quantity': 6, 'numberOfReviews': 28, 'reviews': []}]",271.0,810769767212713,xWIwVJKgOO,fewLPJedcZOPjJIkoPJpo,Knjhno LYDutNX,Random Country,2022-09-27T00:00:00.000000+00:00
,zztqygvr,eTKixlqkopGQ2w,"[{'_id': 'wji45rjd68p8whi5nvcjtehi', 'asin': '36D7WM6I3J', 'title': 'iBrmqcvZgkRDmlxiwnOwazkTMbYjCcPuPCKZEIhmbJamgXdSuQ', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 4.0, 'price': 12.06, 'listPrice': 157.83, 'category_id': 11, 'Category': 'Random Category', 'quantity': 8, 'numberOfReviews': 13, 'reviews': []}, {'_id': 'yvak4slbfp0ocky74alvioeb', 'asin': 'X7P65KXFP8', 'title': 'InZdto aeDotQNlpA myYVuBcyUhOMemmRtLYc', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 1.7, 'price': 64.07, 'listPrice': 59.49, 'category_id': 51, 'Category': 'Random Category', 'quantity': 6, 'numberOfReviews': 6, 'reviews': []}, {'_id': 'yrtiujk5vju88i3guvhgbuhc', 'asin': 'S8KII9PMCZ', 'title': 'RqQraEtzLwLWSHgJOLUSxmWUoRN', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 2.8, 'price': 74.24, 'listPrice': 77.06, 'category_id': 94, 'Category': 'Random Category', 'quantity': 10, 'numberOfReviews': 64, 'reviews': []}, {'_id': 'hoe94eo1teis4bae9ftzzw04', 'asin': 'K6A8P5X1EQ', 'title': 'CkkqCnzyNZjonUpRFlCXcwk H', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 3.4, 'price': 28.64, 'listPrice': 143.07, 'category_id': 30, 'Category': 'Random Category', 'quantity': 6, 'numberOfReviews': 30, 'reviews': []}]",107.42,742598174221092,RQqikZsGGy, gjEqexxJHcgYf,IuTgPnMhnn,Random Country,2021-04-09T00:00:00.000000+00:00
,ugontslf,KssYfYUQF9zXVt,"[{'_id': '0zr6f2byeg7wodrxrpzadjug', 'asin': 'Z8CZ45LNN5', 'title': 'QalsmytjWgENRxYzHfdee DJwHYpHVppbvU', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 0.3, 'price': 73.39, 'listPrice': 96.38, 'category_id': 77, 'Category': 'Random Category', 'quantity': 5, 'numberOfReviews': 90, 'reviews': []}, {'_id': 'q5b3eof5f8sr44vrm3zadrtc', 'asin': '8MKET4Q7CE', 'title': 'QheSTdBwjfFERIll', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 2.5, 'price': 31.82, 'listPrice': 93.87, 'category_id': 22, 'Category': 'Random Category', 'quantity': 7, 'numberOfReviews': 5, 'reviews': []}, {'_id': 'ndu4pv073a2wdkc4coucrvua', 'asin': 'YFKZY1TOV7', 'title': 'xXqmJddFaLojJHZwZa', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 1.6, 'price': 89.76, 'listPrice': 85.71, 'category_id': 16, 'Category': 'Random Category', 'quantity': 5, 'numberOfReviews': 54, 'reviews': []}]",184.03,515383136090772,xwttaKFy,BxBFbq LrXlnjOd,OdYAS,Random Country,2022-08-09T00:00:00.000000+00:00
,hsjoehnt,rya5BmzmCvq2Zt,"[{'_id': 'lsri1ofy2qsj432wxy66npts', 'asin': 'RHLKEFT0SN', 'title': 'iTlcsjmicmp ZipCqVwMrjHHKbntUsQy', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 3.3, 'price': 93.36, 'listPrice': 58.08, 'category_id': 6, 'Category': 'Random Category', 'quantity': 1, 'numberOfReviews': 6, 'reviews': []}, {'_id': 'mjg1ywnpab27ahmyskpmm61q', 'asin': 'LCW54ODBDD', 'title': 'MZsxHSBzAzBiRYzIjZckKpjKGzGgCQlEfmflFsMdXNlfAMvh', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 0.7, 'price': 50.52, 'listPrice': 47.25, 'category_id': 4, 'Category': 'Random Category', 'quantity': 4, 'numberOfReviews': 1, 'reviews': []}, {'_id': 'duy4nz03h8dhq0ap2qtzj7iv', 'asin': 'CR2JXURIWW', 'title': 'oLmXkZnYykLEAiGteyTnxiPqTrVgg uNQhEbcLrux RcN', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 4.5, 'price': 54.65, 'listPrice': 88.32, 'category_id': 42, 'Category': 'Random Category', 'quantity': 4, 'numberOfReviews': 84, 'reviews': []}, {'_id': '11unvbnilnqwq7vzjd6zb263', 'asin': '4JAWLRYSYH', 'title': 'DbohKRYjGqKXEbjKJvZiQfv', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 0.9, 'price': 77.73, 'listPrice': 24.38, 'category_id': 77, 'Category': 'Random Category', 'quantity': 2, 'numberOfReviews': 14, 'reviews': []}]",216.28,554581932961327,aeVjET,UaYjvtfLQolZuE,OILitQqVY,Random Country,2023-03-09T00:00:00.000000+00:00
,kvbyzywr,yDvFud2e7RTKTQ,"[{'_id': 'o3e1r76syn54q0vr6kdtvo4o', 'asin': 'SH07CWWY7T', 'title': 'TD ulxtvv eDZQkPcCWNQfriodUAeEfkJqY', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 0.3, 'price': 34.25, 'listPrice': 183.26, 'category_id': 22, 'Category': 'Random Category', 'quantity': 8, 'numberOfReviews': 50, 'reviews': []}, {'_id': '6q0aaymy0sh8y6b0z441n617', 'asin': 'Q1A34UBEGH', 'title': 'VOsRwLMohUIaoYkyjPeyNQyCVLqfmLQGkERxpOVChDPt', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 1.8, 'price': 50.25, 'listPrice': 149.82, 'category_id': 75, 'Category': 'Random Category', 'quantity': 9, 'numberOfReviews': 90, 'reviews': []}, {'_id': 'r94y3bm9u6r0ztjp9r76u6bx', 'asin': 'TODZFCQTFT', 'title': 'uTNmxFXtkHxDijksFdtWPiqoCBXjXjXLiOAdWcHk', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 2.0, 'price': 29.32, 'listPrice': 67.44, 'category_id': 55, 'Category': 'Random Category', 'quantity': 1, 'numberOfReviews': 100, 'reviews': []}, {'_id': 'xlcjkc4frev77dfnzg5l85pd', 'asin': 'UE9GHO1IOF', 'title': 'ka zjpXDJj', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 0.5, 'price': 69.28, 'listPrice': 12.71, 'category_id': 72, 'Category': 'Random Category', 'quantity': 6, 'numberOfReviews': 68, 'reviews': []}]",400.32,469574353351800,AcOpdZayWBxfPWN,EvoOJmqzXjotGIPGK,RkUcNUJfcjioOh,Random Country,2023-09-13T00:00:00.000000+00:00
,quuretay,iIDzlfMHtXUmbj,"[{'_id': '2ptccnl1gg5ieihc6npumeqy', 'asin': 'L4WW99OM04', 'title': 'vqMlcHgXypAsfUKNvAUjuaExjKHIlFZIRaBbtjTrRqAo', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 3.7, 'price': 69.93, 'listPrice': 18.78, 'category_id': 2, 'Category': 'Random Category', 'quantity': 8, 'numberOfReviews': 29, 'reviews': []}, {'_id': 'kaylljxpj9n1bn6wy54o4z9p', 'asin': 'YUP6D0KCOX', 'title': 'IJqUoqgMCKWdrFmWFuNrPec DVLkNpKxZmg', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 0.2, 'price': 56.06, 'listPrice': 117.86, 'category_id': 58, 'Category': 'Random Category', 'quantity': 6, 'numberOfReviews': 23, 'reviews': []}, {'_id': 'xds5tao5um3jsiut157nl3g1', 'asin': '8TPLIZCRZU', 'title': 'idnQmHdrJeapmZbiJn dgHB', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 1.7, 'price': 91.61, 'listPrice': 1.99, 'category_id': 82, 'Category': 'Random Category', 'quantity': 4, 'numberOfReviews': 17, 'reviews': []}]",254.16,733539434393469,HdLtwJviSJIjA,bParEyZDOc,DuvFN ,Random Country,2023-02-04T00:00:00.000000+00:00
,ymnfedce,XMlooA6fmqDPAi,"[{'_id': 'zhobmcuxohtv5vl7oeoxebpi', 'asin': 'BEPCX4E7PA', 'title': 'BWDCDXRIRUFPRJRTniJFOKwadPCzAdrrFZUEGSgBolRAXyEOg', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 5.0, 'price': 64.42, 'listPrice': 192.73, 'category_id': 79, 'Category': 'Random Category', 'quantity': 4, 'numberOfReviews': 35, 'reviews': []}, {'_id': 'tqmwlbves3s4qf7m0zgyph0m', 'asin': 'ELI8IALX87', 'title': 'vJZtrqfmgtOVkIazWSYBxpzJQgGZksKhFCfgzIoCKGgMHwVXIA', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 0.7, 'price': 19.91, 'listPrice': 48.59, 'category_id': 73, 'Category': 'Random Category', 'quantity': 1, 'numberOfReviews': 13, 'reviews': []}]",123.95,561944650135575,EAZSWyGjXBjfWOn,tjZuGnMGD VbMcscb,ZtpAPCwvQiQYhpH,Random Country,2021-12-12T00:00:00.000000+00:00
,lwwutxwb,xdN7ifaZkCCcp7,"[{'_id': 'pubtdfc3k9bz6i7yhpbun5me', 'asin': 'YCS79KIDSE', 'title': 'sGQdREbMGVbCyeALQBgEYL', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 3.8, 'price': 61.41, 'listPrice': 133.13, 'category_id': 96, 'Category': 'Random Category', 'quantity': 10, 'numberOfReviews': 61, 'reviews': []}, {'_id': 'h2lx7k72bywapq96u2rte8fr', 'asin': 'HJOC26YRKZ', 'title': 'ulr QuMJCCSwsbHLsQMHnAe', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 3.4, 'price': 53.59, 'listPrice': 89.21, 'category_id': 23, 'Category': 'Random Category', 'quantity': 10, 'numberOfReviews': 18, 'reviews': []}, {'_id': '46w5db728cu672w2w2ap4p8k', 'asin': 'DK88FUHAZH', 'title': ' eGJAdLxdrKfMWqiFJOMAtxNNlicPEonZhKjvyzh', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 3.0, 'price': 37.93, 'listPrice': 178.36, 'category_id': 14, 'Category': 'Random Category', 'quantity': 9, 'numberOfReviews': 60, 'reviews': []}, {'_id': '7ub869zdyiipo28xpsi9d2um', 'asin': 'FLG2TWAIGO', 'title': 'cmTIAWhCrkDTCtPr VSwdWKNpeTreYiMAsbQxK', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 1.9, 'price': 25.88, 'listPrice': 17.54, 'category_id': 72, 'Category': 'Random Category', 'quantity': 10, 'numberOfReviews': 55, 'reviews': []}, {'_id': 'pg3qjq85r50i6iffaqzw3s75', 'asin': 'AM4UFVTQ1O', 'title': 'YxEpushpGFlJiTyWGEcoVVVDtInWmyNgUwNKnYXoQpiX', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 1.2, 'price': 21.31, 'listPrice': 86.21, 'category_id': 45, 'Category': 'Random Category', 'quantity': 8, 'numberOfReviews': 79, 'reviews': []}]",245.83,767554140021958,ihmaMhBVzyy,PotfHZnbibALahsD,VIuxwFHgvOa ,Random Country,2024-05-03T00:00:00.000000+00:00
,leeqztkh,6OJVT4b1ASfnQM,"[{'_id': '495lj3p5r6oi8puqok3lktdf', 'asin': 'GVVM3IYKOR', 'title': 'ZCGSQIzSYJgjZBYN', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 4.2, 'price': 92.04, 'listPrice': 174.08, 'category_id': 23, 'Category': 'Random Category', 'quantity': 1, 'numberOfReviews': 23, 'reviews': []}, {'_id': 'a8r3u137jd8r5vxuvdh6dnkj', 'asin': 'K8RHQN4KLQ', 'title': 'hoNcxMxAxUVJFbArDDmMywpKHbWilCzcyS DpF', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 3.6, 'price': 26.45, 'listPrice': 83.93, 'category_id': 39, 'Category': 'Random Category', 'quantity': 8, 'numberOfReviews': 79, 'reviews': []}, {'_id': '1mtad61y2dgz1eu1unk8h118', 'asin': '2DTFLK2F5X', 'title': 'QklwDhJNlEiriPjpqTfoeXrkVpAybntALuhhsTEtZjnwN', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 2.8, 'price': 20.67, 'listPrice': 49.41, 'category_id': 61, 'Category': 'Random Category', 'quantity': 9, 'numberOfReviews': 39, 'reviews': []}, {'_id': 'we9xmagflscv50kqahfnv3cw', 'asin': 'XO3PEFDBFR', 'title': 'ulDQDkRVPElNSShOwBGgBJgdcVCJIEnVmFZqM', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 1.0, 'price': 81.51, 'listPrice': 150.09, 'category_id': 89, 'Category': 'Random Category', 'quantity': 4, 'numberOfReviews': 63, 'reviews': []}]",181.28,353729032534181,myLIKD,KcEcw yowRbozkmAVF TAMXnEu,Hrmxb,Random Country,2023-12-05T00:00:00.000000+00:00
,fhgrjybw,xDOaENhEb8wvYQ,"[{'_id': 'x75f4borvdhctxlmfg0n9qkt', 'asin': 'WDMXH9DV98', 'title': 'iVhyyPIRpqZsuszs', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 4.3, 'price': 26.55, 'listPrice': 74.0, 'category_id': 4, 'Category': 'Random Category', 'quantity': 4, 'numberOfReviews': 70, 'reviews': []}]",198.78,665754224629842,pTJwdtVacLRUPZl,dpfWVavmRvvTka,MyzuJ,Random Country,2023-01-25T00:00:00.000000+00:00
,flgyewax,I4uBIGGSdFq9fy,"[{'_id': 'zlneynvo6tbdtf2cul1sp25p', 'asin': 'C2LPUDF52K', 'title': 'U dSHAQqlxNRRvAfcijYgaaOMxxGQTRFDRlJspc', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 1.5, 'price': 67.7, 'listPrice': 140.95, 'category_id': 5, 'Category': 'Random Category', 'quantity': 1, 'numberOfReviews': 22, 'reviews': []}, {'_id': '3s43jgyij6b74l6j6b732389', 'asin': '1CTUWJDYLS', 'title': 'NVtOqTH YjJFJFl', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 1.0, 'price': 25.53, 'listPrice': 197.83, 'category_id': 24, 'Category': 'Random Category', 'quantity': 10, 'numberOfReviews': 86, 'reviews': []}, {'_id': 'wqu50ngzgmrddua1lgzb06h9', 'asin': 'R1YSXB6JGZ', 'title': 'gSjNvgxnGNxnuVCHjBUJQzjBVnsoMESxhsahdzzlbWezcotW', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 2.6, 'price': 12.92, 'listPrice': 109.49, 'category_id': 15, 'Category': 'Random Category', 'quantity': 4, 'numberOfReviews': 24, 'reviews': []}, {'_id': 'bychteoyi4duih6n2kwk74zj', 'asin': '7CI3FZI4NQ', 'title': 'gtsQEtBqHCvKjyYOzpnlpVfPTdkNSD', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 2.0, 'price': 56.1, 'listPrice': 105.38, 'category_id': 19, 'Category': 'Random Category', 'quantity': 5, 'numberOfReviews': 95, 'reviews': []}, {'_id': '6zhkv0w05nhxn6fld1s5bo1x', 'asin': 'LBEHE3BPL9', 'title': 'VHqUNjKNKRAUZSeVDWaAe', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 2.9, 'price': 70.89, 'listPrice': 22.67, 'category_id': 61, 'Category': 'Random Category', 'quantity': 2, 'numberOfReviews': 32, 'reviews': []}]",348.73,843382100226050,RRMFRXuO,bCuVInyEJQBZNsbSyOKWXJyxBT,LsGPk WcMp,Random Country,2024-01-06T00:00:00.000000+00:00
,qltsffpb,p41RDUGHMu9UeM,"[{'_id': 'ygce015yv4navd6px15g9oow', 'asin': 'VMXIX1DIOG', 'title': 'CzGsMaRrcXzbWxx bjWGylxzHLgruaq', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 3.3, 'price': 78.66, 'listPrice': 78.09, 'category_id': 51, 'Category': 'Random Category', 'quantity': 3, 'numberOfReviews': 64, 'reviews': []}, {'_id': 'eg0gdw8w1kn5ivdbd9y8j6vu', 'asin': '83ZPIC1LTH', 'title': 'RRPoUgsplVqhQuvASzSEKd X', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 1.7, 'price': 65.58, 'listPrice': 0.74, 'category_id': 91, 'Category': 'Random Category', 'quantity': 4, 'numberOfReviews': 78, 'reviews': []}]",293.21,726481038915051,FwYstU,EZouOPCBkL cedanKNFtNv,EdlbZpJIzYFwho,Random Country,2024-01-28T00:00:00.000000+00:00
,bqgvgtis,A5JRTKNW5D9u6B,"[{'_id': 's53s2zhdyqybfyb8ki8wwjvi', 'asin': 'K0B2GDWG80', 'title': 'zmXRCWTssTvMxhwysFjKlrCPApUWgh', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 3.8, 'price': 29.27, 'listPrice': 187.49, 'category_id': 98, 'Category': 'Random Category', 'quantity': 7, 'numberOfReviews': 56, 'reviews': []}, {'_id': 'z7gkym5k822c6waos2339cvb', 'asin': 'L8U4WYUKE7', 'title': 'pjJwuTOjoPmQGlhEtO', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 0.3, 'price': 50.64, 'listPrice': 111.25, 'category_id': 95, 'Category': 'Random Category', 'quantity': 8, 'numberOfReviews': 27, 'reviews': []}, {'_id': '9e3ney01920fpmxd37mgfnem', 'asin': 'X0AHVTN7FN', 'title': 'rdDREIwjyREJXYwRIBHQQtpnymfWxtOYYMCcbNmy', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 4.8, 'price': 31.89, 'listPrice': 162.24, 'category_id': 38, 'Category': 'Random Category', 'quantity': 9, 'numberOfReviews': 72, 'reviews': []}]",348.66,171658039611150,vgDADFNeYKE,TPFOvjKsH JFnnBXRLkENLsQZy,VEJH uusp,Random Country,2021-08-28T00:00:00.000000+00:00
,stqzkldt,sp08VvlLSCb2wR,"[{'_id': 's1k3e4tgxrnvqy9ej1i9bbw4', 'asin': 'N279AX3BVF', 'title': 'uARRfBhfXkma', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 2.5, 'price': 41.58, 'listPrice': 17.24, 'category_id': 33, 'Category': 'Random Category', 'quantity': 10, 'numberOfReviews': 18, 'reviews': []}, {'_id': '0e25adsw2stxfj8qnp5ol0kq', 'asin': 'HVIQD3WOKF', 'title': 'pqDlYGeUOZUvADbKVTPmSxzmWhciicjmKqoWljOcGcIa', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 0.3, 'price': 99.73, 'listPrice': 62.29, 'category_id': 64, 'Category': 'Random Category', 'quantity': 5, 'numberOfReviews': 78, 'reviews': []}, {'_id': 's6s9qv7f9pene306agaiilay', 'asin': 'HZ6YBEOKNP', 'title': 'GeVjbcglZRTuXxYOxPaDJyO', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 0.2, 'price': 37.73, 'listPrice': 96.09, 'category_id': 17, 'Category': 'Random Category', 'quantity': 4, 'numberOfReviews': 97, 'reviews': []}]",171.56,107189159331547,JXUzGE, jZqtskSToZFWLzRjOl,nzdqqtlj,Random Country,2023-11-25T00:00:00.000000+00:00
,ikiowjcr,BqoviZP6dLvzKJ,"[{'_id': 'sulk8juddjdr0afj5acqpevu', 'asin': '13360HTA74', 'title': 'oeJVkoQdlaiw', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 0.4, 'price': 67.33, 'listPrice': 2.0, 'category_id': 30, 'Category': 'Random Category', 'quantity': 6, 'numberOfReviews': 94, 'reviews': []}]",428.75,504181348100496,GbcMo,maySjxbZTEGWy OzImYQPJGo,t MrRmU,Random Country,2021-09-18T00:00:00.000000+00:00
,ctpgzehn,QMjNbHCwjEzx76,"[{'_id': 'xhw46000y2yauoj6u67fa6s4', 'asin': '8C8EF7OTUP', 'title': 'zoyp RQzjOH eafvNfHsHsoRZZshtbhmtiGFKxPChPe', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 4.5, 'price': 80.11, 'listPrice': 42.91, 'category_id': 28, 'Category': 'Random Category', 'quantity': 5, 'numberOfReviews': 97, 'reviews': []}]",54.68,395659151403057,rwXICO,EUvvTpiFlCrMIaloOqkrHOfFEFZSHQ,iTLQaGFVFHjn,Random Country,2021-06-10T00:00:00.000000+00:00
